0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
539	DZZCF	39292_11_02	32442 32136	   	321.32	ACR|2BASARM|3DMG|3ASPD|3VULN|2BEXP	1MDPS|29aASPD|3RCR|469DMG|56BEXP|69aBPWR|7aBASARM|89aVULN
540	MGBZ6	66596_03_09	36243 15333	   	321.32	ACR|2BASARM|3DMG|3ASPD|3VULN|2BEXP	189VULN|258ASPD|3RCR|45BASARM|589BPWR|69BEXP|789DMG|aDUST
541	OB143	71861_09_21	54311 13135	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	147ASPD|2RCR|38BEXP|578DMG|678BASARM|78BPWR|9MLV|aCDMG
542	RTNQ9	82152_12_09	62633 12621	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	18aBASARM|2RCR|3aBEXP|458ASPD|6DMSP|78aDMG|8aBPWR|9AART
543	1U8KJ	7556_08_11	26352 26131	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	178BASARM|2RCR|39BEXP|478ASPD|5AART|678DMG|78BPWR|aCGEN
544	1U8KJ	7556_08_11	26352 26133	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	178BASARM|2RCR|39BEXP|478ASPD|5AART|678DMG|78BPWR|aLHND
545	E58KN	42635_06_23	43213 53136	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	158ASPD|2RCR|3aBEXP|48aDMG|68aBASARM|7RMIN|8aBPWR|9AART
546	K8DK1	60144_01_01	23233 51342	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	17aBASARM|2RCR|3LHND|47aDMG|5AART|678ASPD|7aBPWR|9aBEXP
547	K8DK1	60144_01_01	23533 51342	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	17aBASARM|2RCR|3FEWX|47aDMG|5AART|678ASPD|7aBPWR|9aBEXP
548	MB1F5	66120_11_19	41413 51211	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	139ASPD|2RCR|49aBASARM|5AART|6DUR|7aBEXP|89aDMG|9aBPWR
549	MV5M9	67927_01_15	51311 11514	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	189BASARM|2RCR|3aBEXP|489DMG|5CDMG|6LIT|789ASPD|89BPWR
550	NGDDR	69473_11_23	16146 21133	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	178DMG|2RCR|34BEXP|578ASPD|678BASARM|78BPWR|9CDMG|aCGEN
551	Z2NN5	2215_12_12	15611 51121	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	178DMG|2RCR|378ASPD|4RPLT|578BASARM|6AART|78BPWR|9aBEXP
552	4SB9A	15997_04_24	26131 22632	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	169ASPD|2RCR|39aDMG|4AART|5FEWX|7aBEXP|89aBASARM|9aBPWR
553	N5TCT	68531_10_19	25335 32241	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	148DMG|2RCR|346BASARM|468BPWR|568ASPD|78BEXP|9AART|aLWND
554	N5TCT	68531_10_19	25335 32242	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	148DMG|2RCR|346BASARM|468BPWR|568ASPD|78BEXP|9AART|aLHND
555	OGFEV	72350_07_04	62261 33363	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	18aDMG|2RCR|3MLV|458ASPD|68aBASARM|7AART|8aBPWR|9aBEXP
556	OMCDO	72880_04_12	35511 21234	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	18aDMG|2RCR|3AART|4LWND|568ASPD|78aBASARM|8aBPWR|9aBEXP
557	OMCDO	72880_04_12	35521 21234	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	18aDMG|2RCR|3AART|4FEWX|568ASPD|78aBASARM|8aBPWR|9aBEXP
558	P517H	74194_08_19	52333 21164	   	321.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	18aBASARM|2RCR|38aDMG|4AART|578ASPD|6BELT|8aBPWR|9aBEXP
559	EFNTD	43575_06_13	25312 42243	 * 	321.22	ACR|2BASARM|3ASPD|3AART|2DMG|2BEXP	1RCR|2aBEXP|35DMG|45aASPD|5aBPWR|689AART|7aBASARM
560	UD5LT	89279_05_08	22611 44312	   	321.22	ACR|2BASARM|5VULN|2DMG|2ASPD|2BEXP	1RCR|2579aVULN|39ASPD|47BEXP|67BASARM|79BPWR|89DMG
561	87NKH	25631_07_10	32421 43522	   	321.21	ACR|3DMG|3ASPD|1BASARM|4VULN|1BEXP	1RCR|2789VULN|3BEXP|4AAC|579ASPD|679DMG|79BPWR|aBASARM
562	8EPHC	26264_11_11	23433 22541	   	321.21	ACR|3DMG|3ASPD|1BASARM|4VULN|1CDMG	1RCR|279ASPD|3BASARM|4789VULN|5AAC|679DMG|79BPWR|aCDMG
563	D7347	39928_07_16	26135 25322	   	321.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	18aBASARM|2RCR|3aBEXP|48aDMG|568ASPD|7MDPS|8aBPWR|9AART
564	I89HF	54390_10_03	35112 24113	   	321.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	19aASPD|2RCR|3AART|49aBASARM|57BEXP|6LSRICY|89aDMG|9aBPWR
565	NGDDR	69473_11_23	16146 21132	   	321.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	178DMG|2RCR|34BEXP|578ASPD|678BASARM|78BPWR|9CDMG|aERES
566	OMCDO	72880_04_12	35531 21234	   	321.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	18aDMG|2RCR|3AART|4DUST|568ASPD|78aBASARM|8aBPWR|9aBEXP
567	38G1S	11345_06_17	14342 31351	   	321.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	179DMG|2RCR|379ASPD|48BEXP|5CDMG|679BASARM|79BPWR|aMDPS
568	N5TCT	68531_10_19	25335 32243	   	321.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	148DMG|2RCR|346BASARM|468BPWR|568ASPD|78BEXP|9AART|aERES
